date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:36:25	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:25%20GMT	https://www.gottwalsbooks.com/2013/04/page/2/h4	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/2013/04/page/2/h4	(from https://www.gottwalsbooks.com/2013/04/page/2/)
23:36:25	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:25%20GMT	https://www.gottwalsbooks.com/2013/04/page/2/.sf-menu%20a	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/2013/04/page/2/.sf-menu%20a	(from https://www.gottwalsbooks.com/2013/04/page/2/)
23:36:25	32160/32160	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Feb%202022%2004:36:25%20GMT	https://www.gottwalsbooks.com/news/gottwals-books-is-hiring/	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/gottwals-books-is-hiring/index.html	(from https://www.gottwalsbooks.com/2013/04/page/2/)
23:36:25	32255/32255	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Feb%202022%2004:36:25%20GMT	https://www.gottwalsbooks.com/news/articles-featuring-shane-gottwals/	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/articles-featuring-shane-gottwals/index.html	(from https://www.gottwalsbooks.com/2013/04/page/2/)
23:36:26	32077/32077	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Feb%202022%2004:36:26%20GMT	https://www.gottwalsbooks.com/news/new-stores-coming/	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/new-stores-coming/index.html	(from https://www.gottwalsbooks.com/2013/04/page/2/)
23:36:26	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:26%20GMT	https://www.gottwalsbooks.com/news/franchise-times-article/h1	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/franchise-times-article/h1.da4.delayed	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:26	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:26%20GMT	https://www.gottwalsbooks.com/news/franchise-times-article/h2	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/franchise-times-article/h2	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:26	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:26%20GMT	https://www.gottwalsbooks.com/news/franchise-times-article/h3	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/franchise-times-article/h3	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:27	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:27%20GMT	https://www.gottwalsbooks.com/news/franchise-times-article/h4	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/franchise-times-article/h4	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:27	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:27%20GMT	https://www.gottwalsbooks.com/news/franchise-times-article/.sf-menu%20a	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/franchise-times-article/.sf-menu%20a	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:27	12687/12687	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:36:27%20GMT	https://www.gottwalsbooks.com/wp-json/wp/v2/posts/1822	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/wp/v2/posts/1822.json	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Feb%202022%2004:36:28%20GMT	https://www.gottwalsbooks.com/?p=1822	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/index762b.html	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:28	2676/2676	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:36:28%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fnews%2Ffranchise-times-article%2F	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embed32f7.json	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:28	2810/2810	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Feb%202022%2004:36:28%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fnews%2Ffranchise-times-article%2F&format=xml	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embeddc24	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:28	7290/7290	---M--	200	added ('OK')	image/jpeg	etag:%2258521a3a-1c7a%22	https://www.gottwalsbooks.com/wp-content/uploads/2013/02/SGandPitbull-150x150.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2013/02/SGandPitbull-150x150.jpg	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:29	31345/31345	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Feb%202022%2004:36:29%20GMT	https://www.gottwalsbooks.com/news/franchise-times-article/attachment/sgandpitbull/	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/franchise-times-article/attachment/sgandpitbull/index.html	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:29	7290/7290	---M--	200	added ('OK')	image/jpeg	etag:%2258521a39-1c7a%22	https://www.gottwalsbooks.com/wp-content/uploads/2013/02/SGandPitbull1-150x150.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2013/02/SGandPitbull1-150x150.jpg	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:29	31361/31361	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Feb%202022%2004:36:29%20GMT	https://www.gottwalsbooks.com/news/franchise-times-article/attachment/sgandpitbull-2/	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/franchise-times-article/attachment/sgandpitbull-2/index.html	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:29	7290/7290	---M--	200	added ('OK')	image/jpeg	etag:%2258521a39-1c7a%22	https://www.gottwalsbooks.com/wp-content/uploads/2013/02/SGandPitbull2-150x150.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2013/02/SGandPitbull2-150x150.jpg	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:29	31361/31361	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Feb%202022%2004:36:29%20GMT	https://www.gottwalsbooks.com/news/franchise-times-article/attachment/sgandpitbull-3/	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/franchise-times-article/attachment/sgandpitbull-3/index.html	(from https://www.gottwalsbooks.com/news/franchise-times-article/)
23:36:30	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:30%20GMT	https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/h1	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/h1	(from https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/)
23:36:30	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:30%20GMT	https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/h2	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/h2	(from https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/)
23:36:30	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:30%20GMT	https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/h3	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/h3	(from https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/)
23:36:31	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:31%20GMT	https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/h4	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/h4	(from https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/)
23:36:31	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:31%20GMT	https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/.sf-menu%20a	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/.sf-menu%20a	(from https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/)
23:36:31	8106/8106	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:36:31%20GMT	https://www.gottwalsbooks.com/wp-json/wp/v2/posts/1675	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/wp/v2/posts/1675.json	(from https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/)
23:36:32	2518/2518	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:36:32%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fnews%2Fgottwals-books-new-years-day-hours%2F	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embede59c.json	(from https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/)
23:36:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Feb%202022%2004:36:32%20GMT	https://www.gottwalsbooks.com/?p=1675	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/index4d02.html	(from https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/)
23:36:32	2620/2620	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Feb%202022%2004:36:32%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fnews%2Fgottwals-books-new-years-day-hours%2F&format=xml	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embedfd8a	(from https://www.gottwalsbooks.com/news/gottwals-books-new-years-day-hours/)
23:36:32	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:32%20GMT	https://www.gottwalsbooks.com/news/christmas-hours/h1	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-hours/h1	(from https://www.gottwalsbooks.com/news/christmas-hours/)
23:36:32	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:32%20GMT	https://www.gottwalsbooks.com/news/christmas-hours/h2	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-hours/h2	(from https://www.gottwalsbooks.com/news/christmas-hours/)
23:36:33	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:33%20GMT	https://www.gottwalsbooks.com/news/christmas-hours/h3	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-hours/h3	(from https://www.gottwalsbooks.com/news/christmas-hours/)
23:36:33	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:33%20GMT	https://www.gottwalsbooks.com/news/christmas-hours/h4	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-hours/h4	(from https://www.gottwalsbooks.com/news/christmas-hours/)
23:36:34	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:34%20GMT	https://www.gottwalsbooks.com/news/christmas-hours/.sf-menu%20a	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-hours/.sf-menu%20a	(from https://www.gottwalsbooks.com/news/christmas-hours/)
23:36:34	8561/8561	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:36:34%20GMT	https://www.gottwalsbooks.com/wp-json/wp/v2/posts/1666	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/wp/v2/posts/1666.json	(from https://www.gottwalsbooks.com/news/christmas-hours/)
23:36:34	2496/2496	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:36:34%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fnews%2Fchristmas-hours%2F	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embed36d5.json	(from https://www.gottwalsbooks.com/news/christmas-hours/)
23:36:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Feb%202022%2004:36:34%20GMT	https://www.gottwalsbooks.com/?p=1666	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/indexf688.html	(from https://www.gottwalsbooks.com/news/christmas-hours/)
23:36:34	2596/2596	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Feb%202022%2004:36:34%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fnews%2Fchristmas-hours%2F&format=xml	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embedc9e8	(from https://www.gottwalsbooks.com/news/christmas-hours/)
23:36:35	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:35%20GMT	https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/h1	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/h1	(from https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/)
23:36:35	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:35%20GMT	https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/h2	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/h2	(from https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/)
23:36:35	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:35%20GMT	https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/h3	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/h3	(from https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/)
23:36:36	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:36%20GMT	https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/h4	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/h4	(from https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/)
23:36:36	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:36%20GMT	https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/.sf-menu%20a	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/.sf-menu%20a	(from https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/)
23:36:36	10074/10074	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:36:36%20GMT	https://www.gottwalsbooks.com/wp-json/wp/v2/posts/1623	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/wp/v2/posts/1623.json	(from https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/)
23:36:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Feb%202022%2004:36:37%20GMT	https://www.gottwalsbooks.com/?p=1623	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/index736e.html	(from https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/)
23:36:37	2740/2740	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:36:37%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fnews%2Ffree-10-gift-card-with-every-25-gift-card-purchase%2F	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embeda575.json	(from https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/)
23:36:37	2874/2874	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Feb%202022%2004:36:37%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fnews%2Ffree-10-gift-card-with-every-25-gift-card-purchase%2F&format=xml	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embed41c9	(from https://www.gottwalsbooks.com/news/free-10-gift-card-with-every-25-gift-card-purchase/)
23:36:37	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:37%20GMT	https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/h1	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/h1	(from https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/)
23:36:37	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:38%20GMT	https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/h2	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/h2	(from https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/)
23:36:38	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:38%20GMT	https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/h3	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/h3	(from https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/)
23:36:38	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:38%20GMT	https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/h4	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/h4	(from https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/)
23:36:38	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:38%20GMT	https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/.sf-menu%20a	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/.sf-menu%20a	(from https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/)
23:36:39	11091/11091	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:36:39%20GMT	https://www.gottwalsbooks.com/wp-json/wp/v2/posts/1599	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/wp/v2/posts/1599.json	(from https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/)
23:36:39	2693/2693	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:36:39%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fnews%2Fchristmas-books-at-gottwals-books%2F	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embed6767.json	(from https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/)
23:36:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Feb%202022%2004:36:39%20GMT	https://www.gottwalsbooks.com/?p=1599	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/index1a78.html	(from https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/)
23:36:39	2798/2798	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Feb%202022%2004:36:39%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fnews%2Fchristmas-books-at-gottwals-books%2F&format=xml	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embede169	(from https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/)
23:36:40	5030/5030	---M--	200	added ('OK')	image/jpeg	etag:%22617a94e4-13a6%22	https://www.gottwalsbooks.com/wp-content/uploads/2012/12/mistletoe-156x156.jpg	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-content/uploads/2012/12/mistletoe-156x156.jpg	(from https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/)
23:36:40	31423/31423	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Feb%202022%2004:36:40%20GMT	https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/attachment/mistletoe/	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/attachment/mistletoe/index.html	(from https://www.gottwalsbooks.com/news/christmas-books-at-gottwals-books/)
23:36:40	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:40%20GMT	https://www.gottwalsbooks.com/news/christmas-is-coming/h1	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-is-coming/h1	(from https://www.gottwalsbooks.com/news/christmas-is-coming/)
23:36:40	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:40%20GMT	https://www.gottwalsbooks.com/news/christmas-is-coming/h2	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-is-coming/h2	(from https://www.gottwalsbooks.com/news/christmas-is-coming/)
23:36:41	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:41%20GMT	https://www.gottwalsbooks.com/news/christmas-is-coming/h3	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-is-coming/h3	(from https://www.gottwalsbooks.com/news/christmas-is-coming/)
23:36:41	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:41%20GMT	https://www.gottwalsbooks.com/news/christmas-is-coming/h4	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-is-coming/h4	(from https://www.gottwalsbooks.com/news/christmas-is-coming/)
23:36:41	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:41%20GMT	https://www.gottwalsbooks.com/news/christmas-is-coming/.sf-menu%20a	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/christmas-is-coming/.sf-menu%20a	(from https://www.gottwalsbooks.com/news/christmas-is-coming/)
23:36:41	8552/8552	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:36:41%20GMT	https://www.gottwalsbooks.com/wp-json/wp/v2/posts/1593	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/wp/v2/posts/1593.json	(from https://www.gottwalsbooks.com/news/christmas-is-coming/)
23:36:42	2525/2525	---MCZ	200	added ('OK')	application/json	date:Sat,%2012%20Feb%202022%2004:36:42%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fnews%2Fchristmas-is-coming%2F	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embed8cfd.json	(from https://www.gottwalsbooks.com/news/christmas-is-coming/)
23:36:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20Feb%202022%2004:36:42%20GMT	https://www.gottwalsbooks.com/?p=1593	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/index6d2f.html	(from https://www.gottwalsbooks.com/news/christmas-is-coming/)
23:36:42	2625/2625	---MCZ	200	added ('OK')	text/xml	date:Sat,%2012%20Feb%202022%2004:36:42%20GMT	https://www.gottwalsbooks.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gottwalsbooks.com%2Fnews%2Fchristmas-is-coming%2F&format=xml	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/wp-json/oembed/1.0/embed29d9	(from https://www.gottwalsbooks.com/news/christmas-is-coming/)
23:36:42	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:42%20GMT	https://www.gottwalsbooks.com/news/thanksgiving-week/h1	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/thanksgiving-week/h1	(from https://www.gottwalsbooks.com/news/thanksgiving-week/)
23:36:43	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:43%20GMT	https://www.gottwalsbooks.com/news/thanksgiving-week/h2	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/thanksgiving-week/h2	(from https://www.gottwalsbooks.com/news/thanksgiving-week/)
23:36:43	18785/18785	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Feb%202022%2004:36:43%20GMT	https://www.gottwalsbooks.com/news/thanksgiving-week/h3	C:/My%20Web%20Sites/Gotwalls%20Redesign/www.gottwalsbooks.com/news/thanksgiving-week/h3	(from https://www.gottwalsbooks.com/news/thanksgiving-week/)
